Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
34;C(34, 2, 3, 10);3;2.09091;6136;102
34;C(34, 2, 3, 11);3;2.09091;6136;102
34;C(34, 2, 3, 13);3;2.09091;6136;102
34;C(34, 2, 5, 11);3;2.09091;6136;102
34;C(34, 2, 5, 14);3;2.09091;6136;102
34;C(34, 2, 7, 8);3;2.09091;6136;102
34;C(34, 2, 8, 11);3;2.09091;6136;102
34;C(34, 2, 9, 10);3;2.09091;6136;102
34;C(34, 2, 13, 14);3;2.09091;6136;102
34;C(34, 3, 4, 16);3;2.09091;6136;102
34;C(34, 3, 7, 8);3;2.09091;6136;102
34;C(34, 3, 7, 16);3;2.09091;6136;102
34;C(34, 3, 8, 12);3;2.09091;6136;102
34;C(34, 3, 10, 15);3;2.09091;6136;102
34;C(34, 3, 11, 16);3;2.09091;6136;102
34;C(34, 4, 5, 7);3;2.09091;6136;102
34;C(34, 4, 5, 11);3;2.09091;6136;102
34;C(34, 4, 5, 16);3;2.09091;6136;102
34;C(34, 4, 6, 7);3;2.09091;6136;102
34;C(34, 4, 6, 9);3;2.09091;6136;102
34;C(34, 4, 9, 11);3;2.09091;6136;102
34;C(34, 4, 11, 14);3;2.09091;6136;102
34;C(34, 5, 6, 8);3;2.09091;6136;102
34;C(34, 5, 6, 9);3;2.09091;6136;102
34;C(34, 5, 7, 8);3;2.09091;6136;102
34;C(34, 6, 8, 15);3;2.09091;6136;102
34;C(34, 6, 10, 13);3;2.09091;6136;102
34;C(34, 7, 12, 16);3;2.09091;6136;102
34;C(34, 7, 15, 16);3;2.09091;6136;102
34;C(34, 9, 10, 13);3;2.09091;6136;102
34;C(34, 9, 12, 14);3;2.09091;6136;102
34;C(34, 9, 13, 14);3;2.09091;6136;102
34;C(34, 10, 11, 16);3;2.09091;6136;102
34;C(34, 10, 13, 15);3;2.09091;6136;102
34;C(34, 10, 15, 16);3;2.09091;6136;102
34;C(34, 11, 13, 14);3;2.09091;6136;102
34;C(34, 12, 13, 15);3;2.09091;6136;102
34;C(34, 12, 13, 16);3;2.09091;6136;102
34;C(34, 12, 14, 15);3;2.09091;6136;102
35;C(35, 1, 4, 10);3;2.11765;6456;105
35;C(35, 1, 4, 11);3;2.11765;6456;105
35;C(35, 1, 4, 14);3;2.11765;6456;105
35;C(35, 1, 5, 8);3;2.11765;6456;105
35;C(35, 1, 5, 13);3;2.11765;6456;105
35;C(35, 1, 5, 14);3;2.11765;6456;105
35;C(35, 1, 5, 16);3;2.11765;6456;105
35;C(35, 1, 6, 9);3;2.11765;6456;105
35;C(35, 1, 6, 10);3;2.11765;6456;105
35;C(35, 1, 6, 16);3;2.11765;6456;105
35;C(35, 1, 7, 10);3;2.11765;6456;105
35;C(35, 1, 7, 11);3;2.11765;6456;105
35;C(35, 1, 7, 16);3;2.11765;6456;105
35;C(35, 1, 9, 14);3;2.11765;6456;105
35;C(35, 1, 9, 15);3;2.11765;6456;105
35;C(35, 1, 11, 15);3;2.11765;6456;105
35;C(35, 1, 11, 16);3;2.11765;6456;105
35;C(35, 2, 3, 10);3;2.11765;6456;105
35;C(35, 2, 3, 12);3;2.11765;6456;105
35;C(35, 2, 3, 13);3;2.11765;6456;105
35;C(35, 2, 3, 14);3;2.11765;6456;105
35;C(35, 2, 5, 13);3;2.11765;6456;105
35;C(35, 2, 5, 17);3;2.11765;6456;105
35;C(35, 2, 7, 8);3;2.11765;6456;105
35;C(35, 2, 7, 10);3;2.11765;6456;105
35;C(35, 2, 7, 17);3;2.11765;6456;105
35;C(35, 2, 8, 13);3;2.11765;6456;105
35;C(35, 2, 8, 15);3;2.11765;6456;105
35;C(35, 2, 9, 10);3;2.11765;6456;105
35;C(35, 2, 10, 16);3;2.11765;6456;105
35;C(35, 2, 12, 15);3;2.11765;6456;105
35;C(35, 2, 12, 17);3;2.11765;6456;105
35;C(35, 2, 13, 14);3;2.11765;6456;105
35;C(35, 2, 14, 15);3;2.11765;6456;105
35;C(35, 3, 4, 15);3;2.11765;6456;105
35;C(35, 3, 5, 12);3;2.11765;6456;105
35;C(35, 3, 5, 14);3;2.11765;6456;105
35;C(35, 3, 5, 17);3;2.11765;6456;105
35;C(35, 3, 7, 8);3;2.11765;6456;105
35;C(35, 3, 7, 12);3;2.11765;6456;105
35;C(35, 3, 7, 15);3;2.11765;6456;105
35;C(35, 3, 8, 10);3;2.11765;6456;105
